pitch,roll,yaw
-97.32569912776916,-110.84341055168319,-27.00295665801564
-94.85073023570045,-104.01017754160748,-36.044357163756096
-92.32945707383864,-103.34556352869461,-45.480481119368505
-105.09709661156326,-94.08010241812241,-43.241755295046495
-96.62531550019669,-87.45288116053402,-50.83473077581235
-91.54050409371084,-97.82341158198372,-32.746165666633765
-100.92461166144125,-107.8604441241688,-28.89356174830894
-107.18336990944843,-102.63284679304799,-52.887146228970465
-102.70066103522994,-107.0258758494508,-49.316066243862856
-70.96251742888062,-100.82023419729698,-66.87734465447562
-58.118656604592246,-103.61701284679172,-67.9585150286415
-30.992752694224478,-112.12590907549244,-69.0532209027691
-37.38507945689627,-104.72401575044006,-63.27940465900748
-36.373521770126445,-101.73555073763002,-64.68075807922779
-40.553721497162755,-101.6699048641906,-68.26860818680923
-41.45242510097546,-103.76811988697725,-88.23540268311116
-45.06701697519843,-102.3392597519051,-68.3875750419308
-81.43037387583851,-94.28184240479449,-44.14966029675664
-88.96508625029482,-94.19412115644798,42.376048324655
-101.52378125921612,-90.19983770687993,93.98494389628279
-104.30842351338107,-97.64486706664442,98.71804469438415
-100.08627724591278,-106.52679808563752,95.85020749645872
-95.19299080452915,-122.68487048765067,66.74230855149357
-109.19252676340092,-130.30112568516057,79.76290652563667
-111.74578276733577,-149.28584106738387,71.10204639194308
-90.13532210118427,-184.67717963217908,-115.27381756557106
-63.25952605371719,-177.8006445553072,-147.5569825568883
-58.10147658891916,-176.4221193382076,-167.42316126144507
-57.98271796019637,-173.27815817691354,-165.53820634151316
-48.372948042241774,-160.79509727203035,-177.69109903075238
-78.79372460535714,-162.37386711946823,-168.75879294253377
-63.238325666294806,-161.6082906077743,-177.6242669922947
-67.07258772559152,-163.47939099728717,-196.0930829674089
-87.1737698014513,-151.66788989516456,-203.9556282906579
-106.9087847771985,-150.0668506968209,-206.04434396812005
-106.03132420500216,-154.424668759437,-198.03770800540806
-113.58450876530738,-157.36758639343458,-250.0343607371994
-163.52628989932336,-156.60235408051702,-367.4819761581192
-148.14407601059398,-148.87806792849318,-407.90746487537626
-127.6997974262365,-119.70875498427222,-286.71252823514936
-119.31767205244627,-124.16026063956993,-210.57894347920708
-125.1345104666707,-133.31678247786553,-172.70331014304654
-114.44586926434955,-123.31126543359389,-167.97771283274346
-120.41476512873439,-120.42418276906984,-160.99842877136584
-115.34207790730505,-118.70334703116055,-219.1948696609482
-143.3082426605911,-118.2070977993909,-219.73125274373808
-177.2913535915234,-113.55212108072273,-210.8411311355204
-196.91280480889102,-107.03538265627904,-208.61238669732523
-196.97393835857966,-108.29587479379225,-198.18380737311736
-210.469608395019,-115.68305994206624,-192.2517101194281
-214.91994641294184,-111.76814075847615,-190.10814477058884
-212.6114799248471,-116.08113393453579,-181.8033923899099
-213.7901990986812,-100.45912415925706,-204.00327687205677
-218.35697651357134,-101.80664905668016,-187.80656826540675
-217.04029756993927,-98.82768661828328,-180.13262959589872
-212.22713945135004,-99.88211880744726,-172.8050447992118
-213.48796588947116,-91.87663726032783,-183.21069593285736
-191.60134600228255,-90.07535211501555,-186.99196296489092
-170.89429700368134,-86.62076834291193,-216.63907752780878
-150.7085663707978,-97.91353546359716,-175.60723588012257
-148.4790735601378,-103.83562528467931,-152.7093213763242
-109.12985331669135,-101.8236213764204,-148.27221494964476
-90.40975265119897,-94.82471017810704,-148.41407407134045
-94.58089035834786,-94.05684825797469,-150.285391335511
-109.16933852001253,-105.61726816896807,-147.6690064257428
-125.44300387024415,-103.75648754421083,-153.41567840210922
-112.79688263768331,-102.9558141376535,-191.15565070113183
-109.23632591724973,-108.05430196645368,-183.27019579540487
-106.42099002055768,-113.57453949321578,-169.90822769906364
-105.96062953406401,-117.40896905820668,-149.67395317269907
-110.04027219536128,-116.92807855033578,-121.80945002846525
-107.05859107403118,-115.94347657524537,-122.58673660808385
-101.67962621923442,-101.08134497973467,-155.72549961237812
-98.18523357923402,-98.24786151597975,-169.2733125552802
-94.52905737044546,-105.77915628351194,-185.526600134357
-85.85832681542968,-110.43683487624493,-192.1678034401815
-81.57855518438508,-116.89271669238774,-157.0122593653007
-80.95203309304178,-101.77110471491716,-152.1897573302207
-75.59110344651874,-105.15018842438737,-103.81938698853745
-66.97456390123355,-87.65048018687901,-103.23174571749865
-73.99845456894143,-87.92123859221374,-106.03230761451736
-62.50291493221256,-93.55847783147368,-149.07855049299306
-52.93130363270871,-90.14046577519906,-150.41703190844285
-56.01031707759192,-86.63444708594683,-165.06157980345267
-58.147687403710854,-87.47952538318816,-168.03506361030975
-48.873619545882406,-94.92408303198036,-94.61238922108022
-42.144222194158644,-90.38205454050677,-111.71760362470617
-40.83103394606979,-93.61703710301926,-113.08095000880631
-56.03965763508407,-85.72659237494946,-119.94295054439982
-64.20143522909683,-82.84039457811673,-126.40905216120616
-58.640198731089775,-88.96156737810406,-130.66880435037078
-64.56186552688463,-88.76019713161561,-123.63582234662722
-71.33034910510422,-93.13985920066817,-124.85675868401827
-90.47618518823192,-83.40661313463292,-143.19061783991035
-79.36232372850081,-71.52826628595284,-155.38168586600762
-67.8446343518497,-76.75270961729414,-139.7422533885323
-115.84800625330188,-89.72803385412695,-135.76591713438455
-115.47456520566466,-94.59425842125513,-128.65589894426685
-111.63387976830793,-95.29839610014376,-135.18833035291314
-115.56257735648774,-92.5423223020889,-134.6217090425175
-149.37609867257723,-85.62185903182414,-112.6625702655743
-149.31238870541932,-72.8473332461413,-124.03027767706145
-136.04927821734765,-68.12485248400066,-129.12757527262067
-132.26404397189646,-65.91623804549609,-129.4432380557463
-95.39982611444309,-72.53311457982703,-114.0196999324279
-82.60164688704441,-77.71971211525525,-87.67803413323817
-71.70287419334046,-76.15673934290342,-79.46173829110046
-58.77791986720782,-79.51976411517423,-134.86550133836408
-64.3442094776219,-82.02364529149554,-69.95931697953078
-61.57431798841167,-102.46215691679129,-103.01971737376137
-51.47856195680153,-110.0278998916533,-90.56457948497948
-63.05876293145934,-111.06114796371082,-36.138364104919475
-85.30607395878512,-104.65424149940601,-52.412046197492096
-92.89883106433705,-102.04822161351011,-57.53506342069335
-102.79894909977104,-98.22976120191007,-62.627069389883076
-93.08952636627632,-99.48867411147347,-56.428481866539364
-80.33232774759311,-101.9834586025627,-66.55485193885609
-92.25159306147285,-97.47991095574072,-58.064040163497005
-97.49432377629661,-78.92305596813614,-66.06409900085525
-96.97523205579469,-76.27895503100987,-63.145866455950845
-103.14281792789372,-78.48336377307636,-74.88902055011486
-93.0641327219667,-74.71378760324755,-75.0906867181593
-98.15961479261041,-74.37955691278619,-56.99430126513711
-95.86944052080624,-74.57698247386591,-35.98878859590497
-95.5206534765289,-74.15352723501967,-27.910818388210377
-93.96693773351205,-71.8164384224542,-44.4228839243319
-89.79376487419601,-74.93068936432266,-54.31790320452179
-98.44008925723888,-76.43348728543657,-46.608348579468306
-85.31786668296569,-94.46793929223819,42.85148187914708
-104.38812611278398,-88.35952987826306,23.766559786796382
-100.33155577667623,-82.04373048135484,-1.5932866217976076
-105.10718317211578,-75.07870706711054,-20.39113559962163
-126.13208336539493,-71.26432875636321,-29.10566385084974
-118.04188074447583,-59.813901337995105,-36.607592534872815
-112.06168337232633,-58.56319314144006,-49.24542519108303
-105.41772642494483,-58.23922575345059,10.085779913148096
-125.73436287393218,-52.012669249522844,-13.599827015750007
-108.84594818914353,-52.1466550701025,-15.78878745381
-108.54628160933517,-51.26610945480689,-20.082853811554095
-131.39716226740475,-49.69371403468193,-19.576143609512144
-142.37933292858295,-42.14437925281547,-13.68468232656143
-143.8798917350148,-51.11787189083627,2.4640008176675967
-150.44997489065022,-54.40342493300324,6.630054075663182
-140.52890699759791,-36.605301595281865,-1.8401898865656605
-136.89129660672248,-38.66787392238014,-7.4817445022809475
-130.392933934303,-39.431924102542624,0.10713753161069306
-128.3333310213682,-40.90057379648463,0.8867252152413367
-113.80774572288428,-38.096657517686,13.811132196785927
-105.49793384238889,-43.54770754044116,-16.65999063796866
-101.71862972801355,-44.2632747004542,-21.924254751017102
-126.19907947018935,-38.070774634753576,-32.45017308205795
-126.20601360922836,-39.10582823927725,-17.49014032599237
-123.69893872409352,-41.19555557681439,-24.176476600524545
-127.21548272495663,-40.62996196892539,-27.083688437640582
-121.60978065820423,-42.16658882505679,-28.56739071053523
-112.12424164764036,-35.84687426387258,-46.274876310767276
-122.50807056130292,-34.92339989055829,-46.78470869328255
-111.17280572151195,-32.10211736187642,-37.25623751326266
-114.61405773088879,-33.787303235409325,-37.66328779941864
-103.2599392822543,-31.879437626766748,-34.005512124002216
-99.81159776855635,-27.716707370141478,-34.14168228740122
-100.23369694351864,-26.081608417307567,-39.13808357436561
-99.34784537220412,-34.7687266363285,-37.346377682252886
-82.14129817308677,-37.19821810893544,-35.65840817094312
-95.37857446805812,-31.402927800592373,-38.732833957568765
-102.22129846895466,-28.1949552040564,-53.187185927916936
-101.56968754339351,-31.953820800335127,-44.58019084872619
-97.38646413657672,-32.11489323217363,-28.39951189993253
-102.46425719472295,-5.6184852372998755,-5.574666459499635
-91.39355990109655,-4.623640113283068,-8.639366260246614
-82.76226790264786,-2.633055031560842,-15.451015343529368
-84.99513661740859,-3.916409802772824,-15.104839833597262
-96.28938622675734,-11.63987026986382,-4.788369680791937
-105.16652569564074,-13.966549417942304,0.49374323986230617
-99.5667318390872,-16.726933503346842,7.80875008248162
-93.4507588055639,-15.722344933325529,7.1600629008518695
-94.56132593159063,-16.687194043637184,-42.66863990714059
-92.78620442024055,-21.43716607431823,-38.18912487731313
-91.75220633153234,-22.658957085751883,-8.545720768756922
-108.904454662787,-18.285814494799013,15.825529430708475
-88.48662769004383,-19.247321260781884,14.569865547508654
-100.33122327916274,-20.23623169151437,29.154631408824446
-104.43197182963794,-23.495922678831867,54.574205845758996
-104.16045497250732,-21.649531383755516,49.99119119615688
-113.43953796506241,-25.550318344872867,-3.645864221419483
-105.31952614788679,-35.974293424508744,18.357370076389312
-53.79780716113169,-33.28633976782175,0.00287698994348784
-65.18012166788401,-36.0224377979289,-1.0296851332746995
-70.14709997357933,-18.163752928901204,-29.313449578331404
-72.14277460466877,-27.93715980076075,62.00300865055874
-96.3274294544728,-16.25364500721258,77.12264737677152
-76.82941279148713,-19.536144750679018,-4.366576316606362
-75.59849513669366,-5.942697326363804,-137.03618984118344
-76.10266609258801,-16.729680406495472,-60.82728090525234
-94.7578257802159,-14.378762675180996,-70.28251541842567
-94.34232011056821,-22.03811832816381,-68.26603843166859
-103.28063996534169,-22.457357133398805,-76.72703870453168
-107.59187069054211,-21.955568557653308,-87.49090760290835
-90.66493383689398,-28.818646715100073,-80.16669995585528
-82.88499569299219,-22.182400640700735,-72.7161847144752
-100.22855651168359,-17.074169188435313,-71.00550896965616
-96.92973474893749,-13.20210864344991,-65.45214485282688
-53.480583384805385,4.044267109525472,-67.92721647901358
-50.45735853135116,7.355709247292182,-79.11564921581889
-32.91771593138481,9.32734677512499,-93.63582033789557
-24.182423597408278,8.608909281858136,-84.65591904963081
-34.873282204612735,-0.7838825340625517,-74.89216391544126
-44.48889297087568,6.0393354920578055,-78.61244057685578
-45.177130269490654,-6.084667886774768,-74.07061873637494
-38.474673802703514,-5.389227996585876,-63.37534785844369
-27.53760334720626,5.302693476656271,-61.31328452856769
-54.44398713145302,8.141063730162568,-46.58215359860554
-56.584578520512956,13.55100993686018,-93.08306501049964
-48.159373242977026,11.513884689956818,-98.39804093434098
-21.415659560072534,10.701042745362669,-81.27337164005955
-22.774272446459307,9.828273514039267,-71.97055726112941
-31.555557029110012,10.490898213182476,-92.97675889898912
-37.736618183237326,18.23647323225372,-74.63239719540242
-38.32128695243179,18.153968918111143,-42.49921692274585
-32.255315142591904,19.01020524978326,-98.68612527970433
-19.19908540405801,3.0992997653931944,-105.53722798133036
-36.194616423078585,-6.881977465771144,-62.00484575186934
-23.469640497879617,-8.488242151984961,-59.91018934425339
-31.672543391883227,-5.1398558891379835,-30.42962050458818
-31.85012679825784,-3.3528687989024286,-38.05352081018111
-25.168567273648428,1.3498356369472466,-36.70451776838246
-9.542219297284174,0.5509549040444115,-81.18734703555226
-24.48780763386412,-5.480994900434537,-45.34709089508059
-37.93024761123972,-4.635006858263525,-49.721686218207125
-41.322774777542676,-8.194823914605461,-38.400941727593484
-68.4037594814076,-7.000123150769976,-9.595642054347502
-76.34371637056466,-11.427492062969723,-46.68176467568305
-67.3440481588945,-15.024178799314319,-44.756732021952594
-104.21733312823987,-10.377994031088255,-53.616962949361046
-82.20108260719884,-12.113210041158105,-50.98103671220525
-80.96373485377644,-2.0161151021143064,-210.69531744772686
-94.70574942315922,-16.30985299469126,-387.33271411283465
-69.73414626363495,-25.072931316533506,-487.05266868813345
-78.53103658896495,-52.906009320277676,-499.5533476044856
-65.85219262912743,-69.22448067158805,-467.02245371592164
-72.32272163355206,-67.6793772206034,-259.73605970928793
-49.275410557491064,-53.993058283678145,-61.04022208846216
-50.85681680165606,-62.22997346147291,-44.70906920261681
-25.6786177872992,-50.38178004480461,-158.08791127814158
-22.86145496068548,-56.92870008597446,-136.5855635062681
-3.5286488329572103,-55.42597215267071,-141.6762890683996
-21.49503227438382,-50.785443231188495,-203.0742249743685
-18.525861421108033,-47.431536924725336,-198.32474694613595
-19.25259161898706,-46.22853526707593,-200.31885677903142
-63.83250036683975,-56.81172189415962,-165.31674770868463
-71.8635219116558,-54.1724907520154,-158.47820681372258
-81.36825513770663,-44.930602096683145,-166.35609692628705
-76.89112804498548,-44.37018366661647,-164.23151711725077
-72.53284183053894,-43.834708028117994,-151.97881628850266
-75.71643289848672,-53.54892416387592,-135.71040760358895
-104.00438557878027,-48.7344902368965,-154.9228013550962
-99.09613250917764,-45.49994362405493,-185.23196906584948
-101.6100192765633,-42.435846583574765,-161.28664046777752
-82.77396393657483,-38.55440892799497,-157.41722042744482
-86.10022145810112,-29.395903287370977,-171.1928332446775
-75.51191633715062,-34.13785166835318,-169.10790799233533
-70.41491343833796,-34.40212788627234,-168.6276003351533
-68.67952396614587,-37.097481334185936,-167.52129587429081
-70.87460936496012,-40.02396117678019,-134.5814779576622
-71.1183283530052,-39.57180639896696,-152.52591808507816
-71.55791642479775,-38.0814384165515,-148.37925136251286
-69.21485256974499,-38.72070353332623,-141.9402121081281
-59.495186163598746,-43.082237128380086,-133.73507956755554
-77.15241568600533,-48.72894033026018,-134.16977954297406
-84.99009493025473,-49.18417552313176,-129.90764679882759
-87.88786177432479,-46.57566738816992,-129.19510101318218
-99.14699718045883,-46.18684417357835,-125.53727351658455
-103.67486268058224,-45.50640349027499,-139.9362254380186
-102.57694721064294,-45.309014136722155,-153.37913565258717
-96.38140688362219,-47.47791309540591,-152.2224565521046
-110.44833715121565,-51.17818978665445,-153.58370237270813
-92.02377913175404,-56.305827592923485,-150.9772959381138
-98.64563890678889,-54.958409760572735,-137.24554672107385
-116.01391612082722,-51.02312618326332,38.154504911067676
-114.76965102091515,-59.96210431904345,59.62268399737475
-95.40998563175015,-49.15576455491365,206.57991383028724
-128.90694532928737,-48.234716424839796,488.51910926406885
-103.8546928619402,-38.63182059906707,527.5078558559666
-80.59023418729649,-37.340947291765055,527.6650828037772
-80.23872252429254,-83.74255747014388,140.2082809079582
-30.70422361937386,-125.411047094254,-348.50268462735244
-20.221846048692157,-121.23292932937818,-157.95282757656759
-21.29390609210298,-121.72922759990944,-159.72927459300533
-22.71912107490651,-121.2706804623291,-159.42752488513014
-20.908414762593537,-118.97426086791108,-157.48541248759645
-24.609536903187607,-128.95696851742053,-100.93629626972607
-20.46767463821221,-129.99155954452922,-116.224987042478
16.73294333981921,-141.28834901748957,-189.35081551609457
22.615732178543528,-133.909671591194,-295.2168498050556
20.11103675728526,-141.5881707487297,-357.9900637686355
18.363640901938698,-163.41565955772273,-544.0784278748491
15.749456331445243,-151.35302188076986,-720.4012409460782
37.77598955982561,-123.61124925328828,-421.959325171896
7.098550376867402,-99.44106792063185,-203.86885901185352
26.98390859923015,-92.63768574907118,-23.103346481361907
36.36557457197521,-104.75055160663014,109.6330707674902
31.137465030185353,-119.29109484885518,305.7066077660465
26.14749557506577,-128.61558204222925,208.33859808520577
25.915940395467043,-133.90106040911303,-35.894517673933365
30.176324104341628,-129.4219783220971,-55.45163889274481
22.618808746438585,-127.47038360911122,-54.68314152874061
21.59651484422176,-127.03000159962829,-61.74504435606222
13.003326495878163,-122.75682005405778,-63.362580206860926
25.523504960226212,-124.4736389747995,-67.15581867611824
30.239260048915003,-123.88622330194733,-62.29724247597305
50.79395680672838,-123.12130448687314,-60.551363104580524
46.350830210342316,-122.5848339717758,-83.2175900855565
45.92614210505256,-117.25439931800834,-118.23960912301182
43.298873868602364,-125.59948794405075,-107.05580461418201
44.37201401907714,-127.282372461488,-106.53499741383051
52.70439568618388,-129.10898176754392,-103.96848425441496
46.1935098405714,-126.23797298369628,-106.18463167330152
34.03328432172699,-126.03073283873343,-111.89493347779229
36.598579104706666,-121.56306908011503,-119.64647916708941
37.59589896248367,-122.31692725282741,-122.08786362497611
40.06684153121397,-120.85265704702495,-124.82844279165327
37.62471416417269,-116.82918059984075,-118.09457234672007
32.627813277333004,-112.7598623754343,-105.4076379018644
36.191093092248344,-115.62707968532042,-97.60807927786212
39.48016388023091,-112.12780711483056,-97.18831418378366
41.48321056222452,-118.40778311017709,-95.69261992648292
42.3148595305645,-120.94993066337362,-91.6200623700788
42.88074074125427,-116.85526349418947,-93.26430037000614
50.36168122590697,-112.394759757273,-107.54269930197974
41.103784155488995,-114.0062569139497,-107.06434406945365
47.609206935396365,-111.78409631448196,-105.48206290677427
33.72657305381152,-109.15381471409637,-111.44777627405547
36.19647824067299,-109.45207952876376,-146.28948264327997
36.55274453515358,-116.0731531052523,-128.70747847426196
34.40110313292424,-114.36118526793102,-119.39257341244411
24.473111763258622,-110.84744266057317,-50.19551039585646
19.72842087000194,-111.75732437619418,-46.94596137860232
13.755183757463792,-107.7238603712771,-64.73964124791343
19.179966615216124,-105.1152499643383,-60.34328023986347
19.074796073975698,-103.2496976321359,-62.106569610015825
20.409383665525162,-99.55326256546003,-65.9338421333388
52.247963589012805,-92.55147104980065,-58.44026757581652
43.49362778389887,-89.69949667430319,-52.66142020515057
39.34484116116646,-87.78254457631337,-49.527503999625765
42.24755851224894,-87.45801282226581,-46.73815012452276
41.47918152464413,-89.11576724724041,-5.630371430247314
27.837940326972806,-92.75264410866559,51.641310155205474
26.53326748756244,-104.71086043019722,55.51426200048899
20.256017724626023,-112.10644059056882,74.08523443329071
28.32202418740882,-111.91474473341187,149.5416483188447
48.57319282792263,-106.92382249678975,232.90621042979922
43.06801925782916,-102.35264493518014,291.5296447492563
39.38003313056838,-76.68954073627464,169.33560172151212
25.882532341874597,-105.79584452616311,-136.43441948883188
85.38145361432424,-98.4939398551666,-240.77597023639802
77.39276089463931,-111.35127856655832,-312.5881354422037
74.20890668165414,-112.89819548066528,-273.1202748066236
66.84189672234801,-117.6515942791819,-235.3231681831428
58.734131162896446,-115.07258244558713,-247.39776823337442
62.3159793346789,-111.65397115534799,-244.8378332874909
65.45398364607897,-105.44742157415207,-264.38827275856346
62.74606416131506,-98.4582001065591,-277.1094950035874
35.74715221332181,-110.79445961356582,-281.45857366633743
33.10424486275105,-104.73669914319862,-241.49805345344294
8.151829431460714,-114.64033528738088,-247.3721138529156
33.79736411996283,-114.32483354223156,-239.0351903456656
43.22278522940015,-137.432430043934,-278.3099002077364
31.377751849013357,-162.44538851916283,-280.296615055124
26.316734853970075,-163.7170137899607,-273.4277920458851
40.282278780807324,-154.170800312687,-309.954900276718
37.89848663883617,-129.4379561905713,-280.69994008296516
24.793109885324384,-111.14516026704425,-287.7277326819119
11.86938529801756,-116.53165753461688,-343.86312198493647
16.33458009572704,-114.45682793121065,-293.9186114059914
17.5377881912743,-108.65366034373206,-296.17465705679047
19.49739515569942,-97.60320061777247,-297.4139795449137
7.367085906354355,-102.89176944987223,-290.2979519470487
21.761277330716553,-86.77323924762287,-282.9700386542512
17.59174044939467,-84.03637215805803,-280.42919669644715
0.7963579167871326,-82.79740763779753,-283.736034966703
33.311451714093735,-96.10502696747204,-287.95771731082453
24.44114768173239,-93.48310679947767,-323.89983299541575
26.829126093272933,-93.6018710932339,-352.4479697917464
19.785734943223932,-90.95516978380363,-344.1850117567398
8.072738855087644,-88.44462100048297,-343.131600524351
0.2515069001830118,-71.66735965268786,-424.7651224223785
-21.202525540137827,-80.08192931542844,-376.873635772895
-51.255272229184534,-66.35837354404865,-382.2812073796637
-23.015487426907804,-69.13611663700583,-392.08162579103316
-50.715444865751266,-65.02722430821298,-360.68483210489075
-60.85627490418337,-79.38666836854648,-359.4227247033991
-61.82692860316545,-67.81432833406974,-420.162849108016
-5.942636289795244,-92.25477112007911,-424.92584443381514
2.833478581844675,-95.99988936818328,-422.35563932545637
-29.12809190371783,-105.4754561273554,-394.22879594485244
-42.07731482780928,-105.34994937638065,-332.9050986885538
-40.04820477247373,-106.29047061598546,-332.8044971675327
-24.016806084099116,-105.2709820601783,-286.43331415489985
-50.94195246240275,-107.16926696919828,-161.29499055694689
-63.94063079713396,-103.5022323952749,-155.69107736861028
-36.803276127699675,-84.35494432487211,-276.91832841180974
-18.080563352686553,-97.1772678852274,-219.8471237353073
-6.274108373288456,-95.8367255577173,-286.4942302767886
-52.37290104161603,-100.06701930017304,-290.7744447871383
-33.401343745412014,-91.78861681549057,-283.1493645585509
-62.89378399878589,-110.33547653245104,-251.79402478939278
-96.60244448814352,-106.23778054390547,-245.32396964322237
-98.4625103140958,-92.63314779779125,-251.50335967078783
-80.82823054740288,-79.73420616741534,-253.58125692253236
-70.48827242023002,-79.11316751700699,-246.5052517514115
-79.05214633455962,-73.08897370152805,-234.67999999909182
-79.73513466574025,-75.73179893919226,-202.27483557641244
-87.83417272349384,-72.64888237707612,-193.96992245097718
-92.71871484355438,-66.74736912546173,-248.179007281553
-106.80260014298864,-72.02990183606775,-312.2400456736715
-103.19475254345085,-73.46706662583877,-209.52267694135892
-92.34404038382172,-70.87355561414711,-151.63687400928177
-77.70283726674629,-69.54176004406249,-194.07980810225405
-90.24950987417932,-55.01247527692008,-201.21439432585368
-89.1875752639007,-57.32835430251337,-227.0159239592418
-88.81115346892342,-54.41277308661798,-273.7295721572067
-87.68777744083145,-62.06145616646659,-324.4592587584982
-98.24169459902882,-62.33009217411741,-308.5390261482233
-79.65773116377949,-60.58399836936195,-323.50093131092547
-69.76988363192832,-58.1173529908909,-334.14590333302834
-54.62593554438559,-64.13112965348947,-319.54521992637143
-63.402930327475715,-58.42602484039054,-311.0644561920292
-51.300076341432,-54.91777145258938,-315.83794241236114
-55.337878796492156,-52.75208596753728,-338.39085027717107
-59.86068710032838,-50.669502722188156,-361.7680192172099
-58.72908718794615,-46.38619977781503,-271.9747983195404
-57.39261679518621,-42.07953813508998,-307.4708938432615
-96.72227537781382,-45.105451544629595,-333.4785365796475
-95.19406187295566,-35.62932262670427,-357.7634742323198
-90.21926145240761,-50.30198604798251,-312.83216149336477
-89.90710483918741,-49.270996950787875,-308.25026609082306
-102.73132574718139,-45.539528422546645,-364.36601468869117
-95.07037333633392,-43.49426974073242,-353.6828992367008
-88.3720437988176,-35.99876075579909,-351.56510025326287
-86.24983195830416,-26.91185726391657,-365.2407650834486
-76.89495898983776,-23.70819616628531,-360.41140811338687
-119.08049313498947,-23.902245716982748,-369.7200404801829
-86.51946808768497,-39.28650864722776,-283.85335181686963
-78.5722075817465,-52.092347958193145,-287.96622837146697
-77.04973365791173,-52.84091695323694,-275.09004417791783
-76.81397964921553,-52.82341054089648,-333.8621601566112
-67.74600117353893,-56.49069626181205,-327.0136174267946
-54.41611949065559,-87.21664898359792,-216.61082442074576
-18.740259046130184,-96.99698509585073,-268.96821555566146
-11.13847557858162,-100.64325642498137,-320.32421509855425
-1.0371210516967324,-97.60755558729105,-372.5669180663489
2.8136899908940007,-73.33968244893778,-497.20264892503604
-2.4969623870898547,-88.15525386106178,-475.854323406705
-9.150219518125313,-90.1015223167336,-462.14381640668074
-37.96737080862755,-89.35953864268832,-433.4751188131607
-37.55291944912787,-87.28663914230214,-333.489934613197
3.23254196209816,-86.37943079429198,-407.5036955868314
-15.543574656049373,-83.60168967776168,-396.1175310560847
-20.936932663376165,-94.31224670227587,-385.24200851175294
-7.4412530400918495,-94.28953815952819,-384.25107744669174
-14.552460755233323,-94.39105098963373,-408.9253131927796
-31.039886141669886,-99.02088507734818,-420.60222728605555
-27.775791247254165,-99.49187871677049,-406.53574774935663
-16.235374327118095,-96.1688950238558,-398.0275684509322
0.5272436784916442,-89.35528305085816,-339.6940716696146
25.726863810017253,-88.41021716591483,-348.2544854628725
68.51118434323749,-94.08501298257742,-372.9744801719262
66.34705804670007,-88.61261744199878,-396.057491528481
46.996124744309434,-94.71628354799239,-395.13403931865446
33.98851158116067,-97.79746376580853,-417.02815994466386
52.30143760720248,-103.7265266496232,-224.15321831227675
41.77771815989574,-100.69950761489301,-210.29642302267402
57.6566352749782,-99.83841226469127,-318.660312192445
59.138897865212684,-86.75930278945741,-412.41830001199327
46.401037757062795,-96.36708807327052,-415.057592635367
9.347305068678653,-122.48977941317851,-260.44451333187766
14.194741320025882,-129.29503576053207,-258.1403788922579
8.423218259087728,-135.35770857279795,-286.21891558892787
4.073261428088442,-127.68491619438693,-274.49713458997644
-5.379310188594755,-120.45151601372974,-168.65939114511605
-9.037238270499813,-110.0432351369395,-211.68413439013992
-19.770089885613917,-109.80074336593619,-297.98267845156056
-24.26120380019581,-103.98693703167827,-284.5347177579707
-74.48442949199044,-100.2487317474529,-190.70521542072242
-78.6542992322234,-101.1891193675496,-174.84720246267688
-71.37820187530492,-107.63862047068234,-188.48217355192043
-73.09143127743722,-102.73279389226717,-215.4407756018397
-67.5711324070605,-99.6830732858547,-217.84661750564848
-93.21701032965107,-97.75597739070794,-216.74783706407857
-89.17931180243727,-96.58652447292499,-204.47174345595283
-87.63518511411252,-90.11461865219448,-201.1676033012725
-103.32491443860785,-84.5714736462883,-196.40034529679554
-87.6011123773454,-77.93678881024071,-201.9336185505483
-88.71622024630372,-75.26246033695357,-200.3365341294899
-69.26082780875328,-68.3459241105455,-254.94133656505923
-63.36063171260737,-69.64349143647769,-236.2401905233526
-72.19075662986542,-81.4882183471312,-296.2604834973594
-24.782193395036767,-85.69399410258174,-196.77009084989348
-31.458138643348477,-72.48062415867952,-233.51899372307946
-53.42472764919396,-62.55396053449108,-264.7456755205372
-61.09581267645493,-73.36692001420536,-336.57644543018455
-62.03568154598046,-64.02001638527943,-446.86573959583774
-53.07103706295616,-61.6399291660577,-488.629130264064
-56.809365876682484,-52.22952749929998,-386.4064538586436
-81.40558551072805,-42.10779977955006,-466.3841385211185
-81.84796770554375,-41.18267257896862,-464.58295011578804
-74.438534427797,-44.06538257838211,-457.89350518841593
-53.93148107508692,-41.31988278897635,-471.18585232548
-61.92434089439459,-48.47495909226333,-376.495564109042
-55.60037466866272,-46.8973570901605,-383.6281844070208
-48.441398353354565,-44.620747547327895,-329.10689336013115
-40.0390753369242,-47.785035183655594,-325.2668746718863
-28.268442404543393,-44.881467986716906,-319.4011954443757
-31.577251920601874,-46.73565372900201,-319.7008691397543
-40.408319994098086,-50.16055832238288,-323.04489712697426
-37.47431476780518,-45.13407477368077,-317.66373270670374
-46.79434641913348,-50.86650322715067,-294.8933518662289
-42.20594786388374,-50.82778725961402,-281.12893949056047
-47.432671046460996,-55.51519690688814,-276.0923972427468
-13.34303547657346,-64.04516112549823,-273.5900019715081
-20.710957467630262,-60.77388913169701,-236.0448467605868
-20.902453331211824,-58.00291809232873,-269.78575692452375
-27.754957122283134,-59.04593959710606,-273.7821258037568
-30.638962624631827,-62.845769335661046,-303.96189090954636
