,speed,kmh,yaw,rad,pirad,Fuzzy Value
0,speed,kmh,yaw,rad,pirad,0.0
138,3.37E+00,12.13199959,21.23161149,0.370534232,0.118004532,0.5000000000000001
139,3.45E+00,12.42000017,18.7409058,0.327066419,0.10416128,0.4999999999999999
140,3.25E+00,11.7,15.58459334,0.271982432,0.086618609,0.5
141,2.65E+00,9.540000342,11.50647092,0.200811011,0.063952551,0.4999999999999999
142,1.52E+00,5.471999932,7.905083251,0.137959568,0.043936168,0.4999999999999999
143,4.50E-01,1.619999957,-8.648649836,-0.150936297,-0.048068884,0.4999999999999999
144,2.49E+00,8.96,-11.32225032,-0.197595992,-0.06292866,0.4999999999999999
145,2.56E+00,9.22,-8.925154389,-0.155761857,-0.049605687,0.4999999999999999
146,2.63E+00,9.47,-11.55024136,-0.201574893,-0.064195826,0.4999999999999999
147,2.64E+00,9.5,-19.26135751,-0.336149346,-0.107053932,0.4999999999999999
148,2.70E+00,9.72,-19.31865724,-0.337149341,-0.107372402,0.4999999999999999
149,2.71E+00,9.76,-22.22556668,-0.387880745,-0.1235289,0.4999999999999999
150,2.75E+00,9.9,-13.91007654,-0.242758753,-0.077311705,0.4999999999999999
151,2.78E+00,10,-17.89127089,-0.312238584,-0.09943904,0.4999999999999999
152,2.79E+00,10,-31.57765798,-0.551093508,-0.175507486,0.4999999999999999
153,2.81E+00,10.1,-5.543152333,-0.096739133,-0.030808641,0.5
154,2.84E+00,10.2,5.694508019,0.099380594,0.031649871,0.4999999999999999
155,2.86E+00,10.3,-26.47710717,-0.462078659,-0.147158809,0.5
156,2.89E+00,10.4,-25.80303597,-0.450314764,-0.143412345,0.5
157,2.90E+00,10.4,-32.95811148,-0.575185192,-0.183179997,0.5
158,2.91E+00,10.5,-32.65431884,-0.5698834,-0.181491529,0.5
159,3.02E+00,10.9,-45.41901442,-0.792652957,-0.252437247,0.5
160,3.23E+00,11.6,-43.1386247,-0.752855579,-0.239762923,0.5000000000000001
161,3.27E+00,11.8,-43.88859611,-0.765944086,-0.243931237,0.5000000000000001
162,3.29E+00,11.8,-56.47589406,-0.985617697,-0.313890986,0.5000000000000001
163,3.30E+00,11.9,-52.81848138,-0.921788506,-0.293563218,0.5
164,3.35E+00,12.1,-37.50085304,-0.654465149,-0.208428391,0.5000000000000001
165,3.36E+00,12.1,-40.88546531,-0.713533426,-0.227239945,0.5000000000000001
166,3.35E+00,12.1,-44.92994109,-0.784117646,-0.249718995,0.5000000000000001
167,3.36E+00,12.1,-46.64591014,-0.814064749,-0.25925629,0.5000000000000001
168,3.40E+00,12.2,-48.11535884,-0.839709578,-0.267423433,0.5
169,3.41E+00,12.3,-52.89340476,-0.923096069,-0.29397964,0.5
170,3.45E+00,12.4,-63.69661401,-1.111633752,-0.354023488,0.5
171,3.47E+00,12.5,-65.92025657,-1.150440778,-0.366382413,0.49999999999999994
172,3.53E+00,12.7,-62.36997838,-1.088481298,-0.346650095,0.5000000000000001
173,3.56E+00,12.8,-75.04606385,-1.30970443,-0.417103322,0.5
174,3.61E+00,13,-75.90514892,-1.324697189,-0.421878086,0.5
175,3.64E+00,13.1,-72.93697333,-1.272896568,-0.405381073,0.5
176,3.67E+00,13.2,-85.32656368,-1.489119785,-0.47424197,0.49999999999999994
177,3.66E+00,13.2,30.67795599,0.535391902,0.170506975,0.49999999999999994
178,3.72E+00,13.4,7.084324458,0.12363568,0.03937442,0.5
179,3.75E+00,13.5,-16.17332349,-0.282256954,-0.08989075,0.49999999999999994
180,3.76E+00,13.5,-31.58613496,-0.551241448,-0.175554601,0.49999999999999994
181,3.82E+00,13.8,-36.23986318,-0.632458345,-0.201419855,0.5
182,3.83E+00,13.8,-42.17093669,-0.735967482,-0.234384548,0.5
183,3.89E+00,14,-42.40954504,-0.740131676,-0.235710725,0.49999999999999994
184,3.91E+00,14.1,-39.73162976,-0.69339668,-0.220826968,0.4999999999999999
185,3.94E+00,14.2,-34.28617048,-0.598362487,-0.190561301,0.5
186,4.00E+00,14.4,16.2963351,0.284403754,0.090574444,0.5
187,4.02E+00,14.5,58.85138097,1.027074712,0.327093857,0.5
188,4.06E+00,14.6,56.03122932,0.977857405,0.311419556,0.5000000000000001
189,4.06E+00,14.6,72.91166274,1.272454847,0.405240397,0.5000000000000001
190,4.07E+00,14.7,44.95806682,0.784608496,0.249875317,0.49999999999999994
191,4.07E+00,14.7,4.950806663,0.086401512,0.027516405,0.49999999999999994
192,8.40E-01,3.023999906,-58.2442189,-1.016478515,-0.323719272,0.4999999999999999
193,1.59E+00,5.724000119,109.0588447,1.903295719,0.606145133,0.5000000000000001
194,2.19E+00,7.884000205,124.1369049,2.166438131,0.689948449,0.49999999999999994
195,3.38E+00,12.16800041,125.4599942,2.189528695,0.697302132,0.5860885286664151
196,3.20E+00,11.52000017,139.2646503,2.430447649,0.774027914,0.5698141603412669
197,3.42E+00,12.31200027,172.3437224,3.007743846,0.957880206,0.5783041411677333
198,3.76E+00,13.53599996,175.7534586,3.067250586,0.976831397,0.6168195697648451
199,4.31E+00,15.51599979,190.7613126,3.329167759,1.060244509,0.6783421188427506
200,4.36E+00,15.69600048,204.7270504,3.572897913,1.137865577,0.6839103666890199
201,4.69E+00,16.88400021,210.9264384,3.681089675,1.172321553,0.720782719049028
202,5.38E+00,19.36800041,215.5752509,3.762220784,1.198159485,0.8016501448529647
203,5.77E+00,20.77199993,185.0939047,3.230260117,1.02874526,0.8238095238095238
204,6.12E+00,22.03199959,189.9238345,3.314552086,1.055589836,0.8238095238095238
205,6.67E+00,24.01200027,192.0570076,3.351780237,1.067445935,0.8238095238095238
206,7.53E+00,27.10800076,193.9261818,3.384401079,1.077834738,0.8238095238095238
207,8.49E+00,30.56399918,205.7602125,3.590928665,1.143607855,0.8225384966493503
208,8.62E+00,31.03199959,211.7599892,3.69563681,1.176954398,0.8214764705056802
209,8.52E+00,30.67200165,186.4325203,3.253621646,1.036185237,0.8222939936960828
210,9.13E+00,32.86800041,160.3753477,2.798871688,0.89136041,0.6440586370195831
211,9.73E+00,35.02799835,161.0160287,2.810052857,0.894921292,0.6071018335110187
212,1.03E+01,36.93600083,180.7785521,3.154948553,1.004760686,0.8167913038097775
213,1.06E+01,38.2680004,189.4713517,3.306655353,1.053074953,0.8198758432206313
214,1.10E+01,39.52799834,180.8611664,3.156390339,1.005219853,0.8227464873380069
215,1.14E+01,41.00400122,139.2646503,2.430447649,0.774027914,0.5291708467960008
216,1.18E+01,25.01999931,41.18962012,0.718841538,0.228930426,0.4999999999999999
217,1.20E+01,25.23600082,46.24571994,0.807080627,0.257032047,0.4999999999999999
218,1.21E+01,26.17199993,41.62424159,0.726426555,0.231346037,0.4999999999999999
219,1.20E+01,26.28000069,-77.3305161,-1.349572707,-0.429800225,0.4999999999999999
220,1.21E+01,25.23600082,78.81471205,1.375474905,0.438049333,0.4999999999999999
221,1.22E+01,25.74000034,62.77595649,1.095566431,0.348906507,0.4999999999999999
222,1.23E+01,26.64000034,26.77914508,0.467349827,0.148837524,0.4999999999999999
223,1.25E+01,27.03600082,25.79667783,0.450203802,0.143377007,0.4999999999999999
224,1.25E+01,27.68400021,17.34496323,0.302704419,0.096402681,0.4999999999999999
225,1.27E+01,28.40399952,7.50721583,0.131015983,0.041724835,0.4999999999999999
226,1.27E+01,29.26800041,-2.901594875,-0.050638654,-0.01612696,0.4999999999999999
227,1.28E+01,28.72800007,-5.308931501,-0.09265151,-0.02950685,0.4999999999999999
228,1.30E+01,28.76399918,-12.38751479,-0.216186995,-0.068849361,0.4999999999999999
229,1.32E+01,28.22400055,-8.883819144,-0.155040474,-0.049375947,0.4999999999999999
230,1.33E+01,26.49600048,-11.66752933,-0.203621803,-0.064847708,0.4999999999999999
231,1.34E+01,24.91200027,-12.16276358,-0.212264635,-0.067600202,0.4999999999999999
232,1.33E+01,22.75200062,-16.18379508,-0.282439705,-0.089948951,0.4999999999999999
233,1.33E+01,21.81599979,-21.44997441,-0.374345103,-0.119218186,0.4999999999999999
234,1.33E+01,20.34000034,-26.30309881,-0.459041864,-0.146191676,0.4999999999999999
235,1.32E+01,17.56800041,-25.44691401,-0.444099721,-0.141433032,0.5
236,1.29E+01,15.55200062,-23.68903608,-0.413421223,-0.13166281,0.49999999999999994
237,1.29E+01,14.07600031,-25.23700159,-0.440436328,-0.140266346,0.5000000000000001
238,1.29E+01,12.88799973,-30.80832998,-0.53766719,-0.171231589,0.49999999999999994
239,1.30E+01,11.41200027,-33.86411946,-0.590996849,-0.188215557,0.4999999999999999
240,1.26E+01,29.26800041,198.4596581,3.463519339,1.103031636,0.8238095238095238
241,1.25E+01,44.89200097,190.7232855,3.32850411,1.060033156,0.8238095238095238
242,1.24E+01,44.71200029,183.4716824,3.201949082,1.019729007,0.8238095238095238
243,1.26E+01,45.50400122,177.707043,3.101344555,0.987689349,0.805874283263162
244,1.29E+01,46.58399849,178.146997,3.109022635,0.990134597,0.809410101361488
245,1.31E+01,47.01600151,180.784248,3.155047958,1.004792343,0.8238095238095238
246,1.30E+01,46.8,178.0146486,3.10671289,0.98939901,0.8083450862798203
247,1.31E+01,47.2680004,177.7247964,3.101654387,0.987788021,0.8060167130626776
248,1.29E+01,46.47599946,174.707781,3.049001414,0.971019558,0.7821019133374753
249,1.29E+01,46.3319996,170.6385336,2.97798488,0.948402828,0.7506997597726165
250,1.28E+01,45.97200166,188.3507062,3.287097839,1.046846446,0.8238095238095238
251,1.26E+01,45.18000068,178.4252883,3.113879377,0.99168133,0.8116533756018957
