,speed,kmh,yaw,rad,pirad,Fuzzy Value
30,6.619999886,23.83199959,-28.87183078,-0.504111331,-0.16039906,0.4999999999999999
31,6.650000095,23.94000034,-29.99361422,-0.523698026,-0.16663119,0.4999999999999999
32,7.760000229,27.93600082,-29.24151869,-0.510566199,-0.162452882,0.4999999999999999
33,7.349999905,26.45999966,-35.90785203,-0.626962496,-0.199488067,0.4999999999999999
34,7.550000191,27.18000069,-25.12050491,-0.43861199,-0.139558361,0.4999999999999999
35,7.630000114,27.46800041,-25.01448072,-0.436760774,-0.138969337,0.4999999999999999
36,8.170000076,29.41200027,-30.84834557,-0.538621907,-0.171379698,0.4999999999999999
37,8.420000076,30.31200027,-34.43533499,-0.601251881,-0.191307417,0.48874597421997606
38,8.369999886,30.13199959,-49.07545352,-0.856872998,-0.272641408,0.49520444525480745
39,7.820000172,28.15200062,-43.13742402,-0.753193118,-0.239652356,0.4999999999999999
40,7.900000095,28.44000034,-38.45214099,-0.671386589,-0.213623006,0.4999999999999999
41,7.940000057,28.58400021,-42.35910346,-0.739603394,-0.235328353,0.4999999999999999
42,8.93999958,32.18399849,-49.09538053,-0.85722093,-0.272752114,0.42579613158858753
43,9.520000458,34.27200165,-47.21999992,-0.824476189,-0.262333333,0.3603192154718619
44,8.109999657,29.19599877,-52.20469399,-0.91151053,-0.290026078,0.4999999999999999
45,7.809999943,28.11599979,-85.15833782,-1.486891613,-0.473101877,0.4999999999999999
46,8.109999657,29.19599877,-91.10561802,-1.590733013,-0.506142322,0.49553532086103974
47,8.449999809,30.41999931,-98.67233825,-1.72285035,-0.548179657,0.4660597296040171
48,8.710000038,31.35600014,-99.58436374,-1.738774605,-0.553246465,0.45284363598774013
49,8.920000076,32.11200027,-69.05623913,-1.205743858,-0.383645773,0.42811069793783846
50,9.180000305,33.0480011,-59.0666684,-1.031322782,-0.328148158,0.39841841118156845
51,9.199999809,33.11999931,-69.30700957,-1.210122389,-0.385038942,0.3961628761484221
52,9.109999657,32.79599877,-64.57513831,-1.127502415,-0.358750768,0.40633918005173375
53,8.989999771,32.36399918,-68.24610303,-1.191598624,-0.379145017,0.42003527825397086
54,8.640000343,31.10400123,-69.79500868,-1.218643009,-0.387750048,0.46129641319422743
55,8.350000381,30.06000137,-63.42785519,-1.107470487,-0.352376973,0.4978137228713757
56,8.319999695,29.9519989,-55.14183233,-0.962793898,-0.306343513,0.4999999999999999
57,8.420000076,30.31200027,-59.61783294,-1.040946289,-0.331210183,0.48874597421997606
58,8.699999809,31.31999931,-50.69117049,-0.885083929,-0.281617614,0.4540440238729519
59,8.859999657,31.89599877,-61.54184521,-1.074540154,-0.34189914,0.4350932497973669
60,8.539999962,30.74399986,-54.77911467,-0.956460732,-0.304328415,0.4735932246772415
61,8.550000191,30.78000069,-47.36037812,-0.826927237,-0.263113212,0.47235083420498064
62,8.43999958,30.38399849,-47.23913989,-0.824810379,-0.262439666,0.4861875970495495
63,8.539999962,30.74399986,-36.49688726,-0.637247238,-0.202760485,0.4735932246772415
64,8.829999924,31.78799973,-49.0597388,-0.856598614,-0.272554104,0.4386078346397749
65,9.170000076,33.01200027,-68.03833053,-1.187970851,-0.377990725,0.39954739134000977
66,9.100000381,32.76000137,-74.24784627,-1.296390967,-0.412488035,0.4074743267666573
67,9.340000153,33.62400055,-74.04691645,-1.292882668,-0.411371758,0.38044251645906
68,9.239999771,33.26399918,-71.92856396,-1.255895561,-0.399603133,0.3916601788014832
69,9.239999771,33.26399918,-75.08207003,-1.310956778,-0.417122611,0.3916601788014832
70,9,32.4,-66.28414258,-1.157342172,-0.368245237,0.4188872440167778
71,8.979999542,32.32799835,-69.13688776,-1.207152009,-0.384093821,0.42118465721810716
72,8.68999958,31.28399849,-81.47035741,-1.422498304,-0.452613097,0.4552467430797762
73,7.909999847,28.47599945,-78.28829057,-1.366938407,-0.434934948,0.4999999999999999
74,7.440000057,26.78400021,-104.9328007,-1.832160012,-0.582960004,0.4428213595652511
75,7.389999866,26.60399952,-83.9518769,-1.465826422,-0.466399316,0.4999999999999999
76,7.159999847,25.77599945,-89.17046402,-1.55694461,-0.495391467,0.4999999999999999
77,7.289999962,26.24399986,-83.40210218,-1.456227181,-0.463345012,0.4999999999999999
78,7.289999962,26.24399986,-73.79055854,-1.288406578,-0.409947547,0.4999999999999999
79,7.21999979,25.99199924,-68.9488541,-1.203868881,-0.383049189,0.4999999999999999
80,7.53000021,27.10800076,-55.6329374,-0.971368748,-0.309071874,0.4999999999999999
81,7.53000021,27.10800076,-52.47792315,-0.916281198,-0.291544018,0.4999999999999999
82,7.630000114,27.46800041,-43.9637742,-0.767621454,-0.24424319,0.4999999999999999
83,7.900000095,28.44000034,-41.95370831,-0.732525066,-0.233076157,0.4999999999999999
84,7.880000114,28.36800041,-35.87078179,-0.626315238,-0.199282121,0.4999999999999999
85,7.389999866,26.60399952,-20.79937479,-0.363163687,-0.115552082,0.4999999999999999
86,7.599999905,27.35999966,-26.30103792,-0.459224472,-0.146116877,0.4999999999999999
87,7.639999866,27.50399952,-27.81171583,-0.485601388,-0.154509532,0.4999999999999999
88,7.5,27,-30.54120031,-0.533259053,-0.169673335,0.4999999999999999
89,8,28.8,-39.48867466,-0.689484796,-0.219381526,0.4999999999999999
90,8.18999958,29.48399849,-34.00447231,-0.593728882,-0.188913735,0.4999999999999999
91,8,28.8,-43.03645926,-0.751430241,-0.23909144,0.4999999999999999
92,7.949999809,28.61999931,-37.82522722,-0.660440475,-0.210140151,0.4999999999999999
93,7.860000134,28.29600048,-41.32067349,-0.721472077,-0.229559297,0.4999999999999999
94,7.949999809,28.61999931,-37.73064281,-0.658789001,-0.209614682,0.4999999999999999
95,8.06000042,29.01600151,-46.66051417,-0.81470739,-0.259225079,0.4999999999999999
96,8.109999657,29.19599877,-51.29982825,-0.895711287,-0.284999046,0.4999999999999999
97,8.199999809,29.51999931,-57.4644731,-1.003347943,-0.319247073,0.4999999999999999
98,8.109999657,29.19599877,-56.17160026,-0.980773973,-0.312064446,0.4999999999999999
99,8.270000458,29.77200165,-54.29990646,-0.948093605,-0.301666147,0.4999999999999999
100,7.96999979,28.69199924,-55.58120693,-0.970465518,-0.308784483,0.4999999999999999
101,7.940000057,28.58400021,-72.48668709,-1.265640568,-0.402703817,0.4999999999999999
102,7.849999905,28.25999966,-68.55495344,-1.196991251,-0.380860852,0.4999999999999999
103,8.220000267,29.59200096,-66.14410097,-1.154897001,-0.367467228,0.4999999999999999
104,8.010000229,28.83600082,-65.36598769,-1.141310896,-0.363144376,0.4999999999999999
105,7.989999771,28.76399918,-78.48231328,-1.370326105,-0.436012852,0.4999999999999999
106,7.849999905,28.25999966,-78.44599904,-1.369692047,-0.435811106,0.4999999999999999
107,7.820000172,28.15200062,-74.21445107,-1.295807876,-0.412302506,0.4999999999999999
108,8.109999657,29.19599877,-81.07546434,-1.415603346,-0.450419246,0.4999999999999999
109,7.840000153,28.22400055,-76.89402745,-1.34259413,-0.427189041,0.4999999999999999
110,8.109999657,29.19599877,-78.1547693,-1.364607083,-0.434193163,0.4999999999999999
111,8.279999733,29.80799904,-76.97839067,-1.344067139,-0.427657726,0.4999999999999999
112,8.109999657,29.19599877,-80.0779667,-1.39818672,-0.444877593,0.4999999999999999
113,8.06000042,29.01600151,-84.9069943,-1.482503075,-0.471705524,0.4999999999999999
114,7.960000038,28.65600014,-85.78996717,-1.497920062,-0.476610929,0.4999999999999999
115,7.949999809,28.61999931,-78.43095027,-1.36942929,-0.435727502,0.4999999999999999
116,8.18999958,29.48399849,-78.12548056,-1.364095692,-0.434030448,0.4999999999999999
117,8.520000458,30.67200165,-88.36493969,-1.542879899,-0.490916332,0.47608684682738855
118,8.420000076,30.31200027,-93.76735452,-1.637207777,-0.520929747,0.48496313918104633
119,7.769999981,27.97199993,-95.28032696,-1.663624756,-0.52933515,0.4790569852173961
120,7.75,27.9,-92.9506417,-1.622947712,-0.516392454,0.48818161099366164
121,7.699999809,27.71999931,-95.9313483,-1.674991796,-0.532951935,0.4765371017747952
122,7.880000114,28.36800041,-90.04218186,-1.57216508,-0.500234344,0.4998288321031635
123,7.809999943,28.11599979,-81.68055474,-1.426168416,-0.45378086,0.4999999999999999
124,7.670000076,27.61200027,-79.41630487,-1.386633895,-0.441201694,0.4999999999999999
125,7.610000134,27.39600048,-90.81928236,-1.585733502,-0.504551569,0.49668729946345996
126,7.760000229,27.93600082,-71.2385338,-1.243847416,-0.395769632,0.4999999999999999
127,7.599999905,27.35999966,-63.95825049,-1.116731358,-0.355323614,0.4999999999999999
128,7.670000076,27.61200027,-65.84576074,-1.149687886,-0.365809782,0.4999999999999999
129,7.590000153,27.32400055,-72.37714502,-1.263727929,-0.40209525,0.4999999999999999
130,7.710000038,27.75600014,-71.99500029,-1.257055561,-0.399972224,0.4999999999999999
131,7.630000114,27.46800041,-71.9927127,-1.257015619,-0.399959515,0.4999999999999999
132,7.809999943,28.11599979,-75.7927211,-1.323364972,-0.421070673,0.4999999999999999
133,7.909999847,28.47599945,-67.3401879,-1.175781059,-0.374112155,0.4999999999999999
134,7.920000076,28.51200027,-63.13271938,-1.102317323,-0.35073733,0.4999999999999999
135,7.980000019,28.72800007,-49.11353278,-0.857537874,-0.27285296,0.4999999999999999
136,8.109999657,29.19599877,-56.18377308,-0.980986514,-0.312132073,0.4999999999999999
137,8.159999847,29.37599945,-56.24735761,-0.98209672,-0.31248532,0.4999999999999999
138,8.06000042,29.01600151,-53.91047405,-0.941293991,-0.299502634,0.4999999999999999
139,7.980000019,28.72800007,-54.67443056,-0.954632915,-0.303746836,0.4999999999999999
140,8.130000114,29.26800041,-53.79782581,-0.939327117,-0.29887681,0.4999999999999999
141,7.849999905,28.25999966,-48.52148121,-0.847200466,-0.269563785,0.4999999999999999
142,7.619999886,27.43199959,-46.88278515,-0.818588312,-0.260459918,0.4999999999999999
143,7.510000229,27.03600082,-44.20363241,-0.771809455,-0.245575736,0.4999999999999999
144,7.5,27,-42.98196612,-0.750478774,-0.238788701,0.4999999999999999
145,7.579999924,27.28799973,-42.47900337,-0.741696884,-0.235994463,0.4999999999999999
146,7.880000114,28.36800041,-45.18409829,-0.7889287,-0.251022768,0.4999999999999999
147,8.06000042,29.01600151,-50.71032684,-0.885418405,-0.281724038,0.4999999999999999
148,8.18999958,29.48399849,-59.70080734,-1.042395049,-0.331671152,0.4999999999999999
149,8.409999847,30.27599945,-67.22483166,-1.173766902,-0.373471287,0.49003047132230354
150,8.5,30.6,-70.67491759,-1.234006498,-0.392638431,0.47859282411929394
151,8.579999924,30.88799973,-77.40832529,-1.351573934,-0.430046252,0.46864119276328353
152,8.529999733,30.70799904,-75.99871001,-1.326961603,-0.422215056,0.47483858747605323
153,8.579999924,30.88799973,-74.84703072,-1.306852917,-0.415816837,0.46864119276328353
154,8.649999619,31.13999863,-71.33831838,-1.245589686,-0.396323991,0.460081579873369
155,8.729999542,31.42799835,-69.73979743,-1.217679003,-0.387443319,0.45044982022647917
156,8.420000076,30.31200027,-82.80345629,-1.445774634,-0.460019202,0.48874597421997606
157,7.550000191,27.18000069,-85.72224863,-1.496737674,-0.476234715,0.4999999999999999
158,6.829999924,24.58799973,-80.61141406,-1.40750088,-0.447841189,0.4999999999999999
159,6.380000114,22.96800041,-77.84147095,-1.359136794,-0.432452616,0.4999999999999999
160,6.059999943,21.81599979,-76.28135883,-1.331896741,-0.423785327,0.4999999999999999
161,5.690000057,20.48400021,-77.62131427,-1.355292789,-0.431229524,0.4999999999999999
162,5.639999866,20.30399952,-87.99122172,-1.536354665,-0.488840121,0.4999999999999999
163,6.090000153,21.92400055,-90.62609605,-1.582360407,-0.503478311,0.497466204142665
164,6.289999962,22.64399986,-87.82241951,-1.533407325,-0.487902331,0.4999999999999999
165,6.349999905,22.85999966,-89.36843729,-1.560401286,-0.496491318,0.4999999999999999
166,6.840000153,24.62400055,-89.47489781,-1.56226012,-0.497082766,0.4999999999999999
167,6.960000038,25.05600014,-93.87444161,-1.639077552,-0.521524676,0.4845427400875391
168,6.559999943,23.61599979,-86.90859593,-1.517451675,-0.482825533,0.4999999999999999
169,6.849999905,24.65999966,-102.6024191,-1.79147081,-0.570013439,0.45137071285292185
170,7.190000057,25.88400021,-105.941208,-1.849767124,-0.588562267,0.43915454954317573
171,7.420000076,26.71200027,-98.9824191,-1.72826446,-0.549902328,0.4648871678196818
172,7.5,27,-99.113062,-1.730545527,-0.550628122,0.46439388214941135
173,8.029999733,28.90799904,-96.62416579,-1.687088609,-0.536800921,0.47386906565223985
174,7.989999771,28.76399918,-92.76970283,-1.619788462,-0.515387238,0.48889762529344005
175,8.220000267,29.59200096,-105.056393,-1.834317973,-0.583646628,0.44237093326022
176,8.229999542,29.62799835,-101.3880469,-1.770267486,-0.563266927,0.4558710665903106
177,8.159999847,29.37599945,-113.21408,-1.976753778,-0.628967111,0.4131871418643563
178,7.880000114,28.36800041,-116.5248491,-2.034560857,-0.647360273,0.4015814066380079
179,7.710000038,27.75600014,-119.5734421,-2.087790259,-0.664296901,0.3909750846930767
180,7.769999981,27.97199993,-119.961109,-2.094559046,-0.666450606,0.38963062934889975
181,7.710000038,27.75600014,-123.100651,-2.149376446,-0.683892506,0.37876815634938105
182,7.46999979,26.89199924,-128.9790971,-2.252015981,-0.716550539,0.3584869026927561
183,7.53000021,27.10800076,-63.42785519,-1.107470487,-0.352376973,0.4999999999999999
184,7.21999979,25.99199924,-55.14183233,-0.962793898,-0.306343513,0.4999999999999999
185,7.119999886,25.63199959,-59.61783294,-1.040946289,-0.331210183,0.4999999999999999
186,7.260000229,26.13600082,-50.69117049,-0.885083929,-0.281617614,0.4999999999999999
187,7.199999809,25.91999931,-61.54184521,-1.074540154,-0.34189914,0.4999999999999999
188,8.119999886,24.40800076,-54.77911467,-0.956460732,-0.304328415,0.4999999999999999
189,8.619999886,25.01999931,-47.36037812,-0.826927237,-0.263113212,0.4999999999999999
190,8.859999657,25.23600082,-47.23913989,-0.824810379,-0.262439666,0.4999999999999999
191,8.989999771,26.17199993,-36.49688726,-0.637247238,-0.202760485,0.4999999999999999
192,8.68999958,26.28000069,-49.0597388,-0.856598614,-0.272554104,0.4999999999999999
193,9.760000229,25.23600082,-68.03833053,-1.187970851,-0.377990725,0.4999999999999999
194,10.28999996,25.74000034,-74.24784627,-1.296390967,-0.412488035,0.4999999999999999
195,10.60999966,26.64000034,-74.04691645,-1.292882668,-0.411371758,0.4999999999999999
196,11.02999973,27.03600082,-71.92856396,-1.255895561,-0.399603133,0.4999999999999999
197,10.97999954,27.68400021,-75.08207003,-1.310956778,-0.417122611,0.4999999999999999
198,11.44999981,28.40399952,-66.28414258,-1.157342172,-0.368245237,0.4999999999999999
199,11.60000038,29.26800041,-69.13688776,-1.207152009,-0.384093821,0.4999999999999999
200,11.65999985,28.72800007,-81.47035741,-1.422498304,-0.452613097,0.4999999999999999
201,12.02999973,28.76399918,-78.28829057,-1.366938407,-0.434934948,0.4999999999999999
202,12.10000038,28.22400055,-104.9328007,-1.832160012,-0.582960004,0.4428213595652511
203,12.51000023,26.49600048,-83.9518769,-1.465826422,-0.466399316,0.4999999999999999
204,12.30000019,24.91200027,-89.17046402,-1.55694461,-0.495391467,0.4999999999999999
205,12.53999996,22.75200062,-83.40210218,-1.456227181,-0.463345012,0.4999999999999999
206,12.46000004,21.81599979,-65.36598769,-1.141310896,-0.363144376,0.4999999999999999
207,12.56000042,20.34000034,-78.48231328,-1.370326105,-0.436012852,0.4999999999999999
208,12.56000042,17.56800041,-78.44599904,-1.369692047,-0.435811106,0.5
209,12.76000023,15.55200062,-74.21445107,-1.295807876,-0.412302506,0.49999999999999994
210,12.94999981,14.07600031,-81.07546434,-1.415603346,-0.450419246,0.5000000000000001
211,13.07999992,12.88799973,-76.89402745,-1.34259413,-0.427189041,0.49999999999999994
212,13.15999985,11.41200027,-78.1547693,-1.364607083,-0.434193163,0.4999999999999999
213,12.93000031,9.935999964,-76.97839067,-1.344067139,-0.427657726,0.4999999999999999
214,12.64000034,8.064000036,-80.0779667,-1.39818672,-0.444877593,0.4999999999999999
215,11.89999962,7.128000068,-84.9069943,-1.482503075,-0.471705524,0.4999999999999999
216,11.64999962,7.704000378,-85.78996717,-1.497920062,-0.476610929,0.4999999999999999
217,11.26000023,9.071999932,-78.43095027,-1.36942929,-0.435727502,0.4999999999999999
218,10.90999985,8.964000036,-78.12548056,-1.364095692,-0.434030448,0.4999999999999999
219,10.68000031,11.7,-88.36493969,-1.542879899,-0.490916332,0.5
220,9.869999886,13.35600014,-132.1958776,-2.30818199,-0.734421542,0.37462100198333903
221,9.289999962,14.22000017,-114.1844491,-1.99369673,-0.634358051,0.3967229266211648
222,8.609999657,15.55200062,-106.0528347,-1.851716161,-0.589182415,0.42157327647190684
223,7.820000172,15.80399952,-109.34729,-1.909238397,-0.607484944,0.41221128550763103
224,7.150000095,25.74000034,-100.4998304,-1.754758943,-0.558332391,0.45918385539771284
225,6.739999771,24.26399918,-85.86133358,-1.499166142,-0.477007409,0.4999999999999999
226,6.349999905,22.85999966,-84.66239429,-1.478232281,-0.470346635,0.4999999999999999
227,5.840000153,21.02400055,-82.68935314,-1.443782356,-0.459385295,0.4999999999999999
228,5.179999828,18.64799938,-78.77038774,-1.375355976,-0.437613265,0.4999999999999999
229,4.570000172,16.45200062,-95.14840731,-1.661321397,-0.528602263,0.4733297407700463
230,4.139999866,14.90399952,-81.33210829,-1.42008443,-0.451845046,0.5000000000000001
231,3.390000105,12.20400038,-79.42079474,-1.386712289,-0.441226637,0.5000000000000001
232,2.50999999,9.035999964,-84.65655049,-1.478130247,-0.470314169,0.4999999999999999
233,2,7.2,-76.47559908,-1.335288238,-0.424864439,0.4999999999999999
234,1.549999952,5.579999827,-84.33247618,-1.472471806,-0.468513757,0.4999999999999999
235,1.139999986,4.10399995,-82.58404894,-1.441943712,-0.458800272,0.4999999999999999
236,0.349999994,1.259999978,-86.51495655,-1.510578606,-0.480638648,0.4999999999999999
237,1.6,5.76,-85.19152003,-1.487470985,-0.473286222,0.4999999999999999
238,1.62,5.83,-84.73114952,-1.479432769,-0.470728608,0.4999999999999999
239,1.64,5.9,-87.17832786,-1.52216128,-0.484324044,0.4999999999999999
240,1.64,5.9,-83.79627602,-1.463109581,-0.465534867,0.4999999999999999
241,1.66,5.98,-80.53918704,-1.406239774,-0.447439928,0.4999999999999999
242,1.66,5.98,-83.66094789,-1.460746709,-0.464783044,0.4999999999999999
243,1.66,5.98,-84.90302216,-1.48243372,-0.471683456,0.4999999999999999
244,1.66,5.98,-85.28978998,-1.489186809,-0.473832167,0.4999999999999999
245,1.69,6.08,-84.76826728,-1.480080857,-0.470934818,0.4999999999999999
246,1.74,6.26,-86.04743514,-1.502415534,-0.478041306,0.4999999999999999
247,1.77,6.37,-86.1942727,-1.504979365,-0.478857071,0.4999999999999999
248,1.79,6.44,-86.63646783,-1.512700232,-0.48131371,0.4999999999999999
249,1.85,6.66,-87.36638108,-1.525444749,-0.485368784,0.4999999999999999
250,1.88,6.77,-86.66701858,-1.513233658,-0.481483437,0.4999999999999999
251,1.88,6.77,-86.97043341,-1.518531377,-0.483169075,0.4999999999999999
252,1.9,6.84,-87.32148159,-1.52466079,-0.485119342,0.4999999999999999
253,1.91,6.88,-88.08042696,-1.537912217,-0.489335705,0.4999999999999999
254,1.93,6.95,-89.17231349,-1.556976902,-0.495401742,0.4999999999999999
255,1.94,6.98,-88.50869024,-1.54538983,-0.491714946,0.4999999999999999
256,1.95,7.02,-88.63550608,-1.547604074,-0.492419478,0.4999999999999999
257,1.99,7.16,-89.65372359,-1.565382475,-0.498076242,0.4999999999999999
258,2,7.2,-90.27655869,-1.576257374,-0.501536437,0.4999999999999999
259,2.01,7.24,-89.63398391,-1.565037814,-0.497966577,0.4999999999999999
260,2.02,7.27,-88.42971557,-1.544010907,-0.491276198,0.4999999999999999
261,2.07,7.45,-87.23816332,-1.523206026,-0.484656463,0.4999999999999999
262,2.09,7.52,-87.40609104,-1.526138098,-0.485589395,0.4999999999999999
263,2.11,7.6,-86.79673836,-1.515498606,-0.482204102,0.4999999999999999
264,2.15,7.74,-88.48719152,-1.545014455,-0.491595508,0.4999999999999999
265,2.18,7.85,-89.6895645,-1.566008269,-0.498275358,0.4999999999999999
266,2.18,7.85,-91.28239874,-1.593819661,-0.507124437,0.5
267,2.2,7.92,-90.99061851,-1.588725085,-0.505503436,0.5
268,2.21,7.96,-90.52128004,-1.580530286,-0.502896,0.4999999999999999
269,2.25,8.1,-90.24887862,-1.575774071,-0.501382659,0.4999999999999999
270,2.31,8.32,-91.47585658,-1.597197496,-0.508199203,0.5
271,2.37,8.53,-90.57631748,-1.581491258,-0.503201764,0.5
272,2.4,8.64,-90.48506213,-1.57989791,-0.50269479,0.4999999999999999
273,2.41,8.68,-90.81889624,-1.58572676,-0.504549424,0.5
274,2.44,8.78,-96.18490905,-1.679419047,-0.534360606,0.5
275,2.49,8.96,-97.79000425,-1.707444519,-0.543277801,0.5
276,2.56,9.22,-97.01355803,-1.693887521,-0.538964211,0.4999999999999999
277,2.63,9.47,-97.09640294,-1.69533402,-0.539424461,0.4999999999999999
278,2.64,9.5,-98.00685374,-1.71123078,-0.544482521,0.4999999999999999
279,2.7,9.72,-97.52515126,-1.702820101,-0.541806396,0.5
280,2.71,9.76,-96.70238933,-1.688454417,-0.537235496,0.4999999999999999
281,2.75,9.9,-96.56541875,-1.686062867,-0.536474549,0.5000000000000001
282,2.78,10,-94.84497846,-1.656023433,-0.526916547,0.4999999999999999
283,2.79,10,-94.5811014,-1.651416056,-0.525450563,0.4999999999999999
284,2.81,10.1,-93.77911188,-1.637413065,-0.520995066,0.4962812220513292
285,2.84,10.2,-91.44842521,-1.596718535,-0.508046807,0.4941445951672104
286,2.86,10.3,-91.13134489,-1.591182212,-0.506285249,0.49537738831632283
287,2.89,10.4,-90.39370505,-1.578302787,-0.50218725,0.4983653771657402
288,2.9,10.4,-90.59842725,-1.581877301,-0.503324596,0.49752163885646417
289,2.91,10.5,-89.25668821,-1.558450112,-0.49587049,0.5
290,3.02,10.9,-88.3359865,-1.542374367,-0.490755481,0.5
291,3.23,11.6,-88.41766647,-1.543800526,-0.491209258,0.5000000000000001
292,3.27,11.8,-88.56948882,-1.546451392,-0.492052716,0.5000000000000001
293,3.29,11.8,-88.23225587,-1.540563198,-0.490179199,0.5000000000000001
294,3.3,11.9,-88.55352503,-1.546172659,-0.491964028,0.5
295,3.35,12.1,-88.98764713,-1.553752569,-0.494375817,0.5000000000000001
296,3.36,12.1,-89.07513755,-1.555280179,-0.494861875,0.5000000000000001
297,3.35,12.1,-88.84163094,-1.55120308,-0.493564616,0.5000000000000001
298,3.36,12.1,-88.72367978,-1.549143615,-0.492909332,0.5000000000000001
299,3.4,12.2,-89.21765341,-1.557768552,-0.49565363,0.5
300,3.41,12.3,-89.9675106,-1.570861296,-0.499819503,0.5
301,3.45,12.4,-89.39716169,-1.560902823,-0.496650898,0.5
302,3.47,12.5,-91.03423741,-1.589486685,-0.505745763,0.49491168750893005
303,3.53,12.7,-91.2406889,-1.593091393,-0.506892716,0.4937881823208867
304,3.56,12.8,-91.74610879,-1.601916185,-0.509700604,0.4912315360945522
305,3.61,13,-93.33728377,-1.629698606,-0.518540465,0.48328150528352093
306,3.64,13.1,-93.31615464,-1.629329684,-0.518423081,0.48320169239288374
307,3.67,13.2,-94.74505228,-1.654278691,-0.526361402,0.47621382607779644
308,3.66,13.2,-96.61594049,-1.686944993,-0.536755225,0.46773286109989953
309,3.72,13.4,-97.09451164,-1.695300997,-0.539413954,0.4648936943684997
310,3.75,13.5,-97.84023,-1.708321476,-0.543556833,0.46120405356914373
311,3.76,13.5,-97.85489018,-1.708577448,-0.543638279,0.46113987055541367
312,3.82,13.8,-97.29371963,-1.698779232,-0.540520665,0.462353378127774
313,3.83,13.8,-97.25146761,-1.698041498,-0.540285931,0.46254723882540616
314,3.89,14,-98.33097793,-1.716890091,-0.546283211,0.4566662680876726
315,3.91,14.1,-97.40710494,-1.700758975,-0.541150583,0.4604329208069961
316,3.94,14.2,-96.57615473,-1.686250321,-0.536534193,0.4639494965418439
317,4,14.4,-96.24254779,-1.680425438,-0.534680821,0.46467705902098744
318,4.02,14.5,-96.59312369,-1.686546604,-0.536628465,0.46240965124502936
319,4.06,14.6,-96.40485089,-1.683259301,-0.535582505,0.4628587419106503
320,4.06,14.6,-95.65322648,-1.6701357,-0.531406814,0.46678803553250586
321,4.07,14.7,-95.16138833,-1.66154805,-0.52867438,0.46897299644053214
322,4.07,14.7,-95.3998693,-1.665712004,-0.529999274,0.4676768293677586
323,4.12,14.8,-95.81522286,-1.672964209,-0.532306794,0.46494061783105595
324,4.12,14.8,-96.31070275,-1.681615445,-0.53505946,0.46228752916377197
325,4.13,14.9,-94.48317085,-1.649706158,-0.524906505,0.471888467534031
326,4.13,14.9,-94.53120859,-1.650544912,-0.525173381,0.47161260909053304
327,4.18,15.1,-92.68937366,-1.618385889,-0.514940965,0.4825544320323236
328,0.460000008,1.656000029,-89.18786557,-1.557248446,-0.495488142,0.4999999999999999
329,1.74000001,6.264000036,-100.1866473,-1.749290667,-0.556592485,0.4999999999999999
330,1.659999967,5.975999881,-100.1820815,-1.749210947,-0.556567119,0.5
