,Unnamed: 0,speed,kmh,yaw,rad,pirad,Fuzzy Value,Driver
140,140,8.130000114,29.26800041,-53.79782581,-0.939327117,-0.29887681,0.4999999999999999,Normal
141,141,7.849999905,28.25999966,-48.52148121,-0.847200466,-0.269563785,0.4999999999999999,Normal
142,142,7.619999886,27.43199959,-46.88278515,-0.818588312,-0.260459918,0.4999999999999999,Normal
143,143,7.510000229,27.03600082,-44.20363241,-0.771809455,-0.245575736,0.4999999999999999,Normal
144,144,7.5,27,-42.98196612,-0.750478774,-0.238788701,0.4999999999999999,Normal
145,145,7.579999924,27.28799973,-42.47900337,-0.741696884,-0.235994463,0.4999999999999999,Normal
146,146,7.880000114,28.36800041,-45.18409829,-0.7889287,-0.251022768,0.4999999999999999,Normal
147,147,8.06000042,29.01600151,-50.71032684,-0.885418405,-0.281724038,0.4999999999999999,Normal
148,148,8.18999958,29.48399849,-59.70080734,-1.042395049,-0.331671152,0.4999999999999999,Normal
149,149,8.409999847,30.27599945,-67.22483166,-1.173766902,-0.373471287,0.4900304713223035,Normal
150,150,8.5,30.6,-70.67491759,-1.234006498,-0.392638431,0.4785928241192939,Normal
151,151,8.579999924,30.88799973,-77.40832529,-1.351573934,-0.430046252,0.4686411927632835,Normal
152,152,8.529999733,30.70799904,-75.99871001,-1.326961603,-0.422215056,0.4748385874760532,Normal
153,153,8.579999924,30.88799973,-74.84703072,-1.306852917,-0.415816837,0.4686411927632835,Normal
154,154,8.649999619,31.13999863,-71.33831838,-1.245589686,-0.396323991,0.46008157987336895,Normal
155,155,8.729999542,31.42799835,-69.73979743,-1.217679003,-0.387443319,0.4504498202264792,Normal
156,156,8.420000076,30.31200027,-82.80345629,-1.445774634,-0.460019202,0.4887459742199761,Normal
157,157,7.550000191,27.18000069,-85.72224863,-1.496737674,-0.476234715,0.4999999999999999,Normal
158,158,6.829999924,24.58799973,-80.61141406,-1.40750088,-0.447841189,0.4999999999999999,Normal
159,159,6.380000114,22.96800041,-77.84147095,-1.359136794,-0.432452616,0.4999999999999999,Normal
160,160,6.059999943,21.81599979,-76.28135883,-1.331896741,-0.423785327,0.4999999999999999,Normal
161,161,5.690000057,20.48400021,-77.62131427,-1.355292789,-0.431229524,0.4999999999999999,Normal
162,162,5.639999866,20.30399952,-87.99122172,-1.536354665,-0.488840121,0.4999999999999999,Normal
163,163,6.090000153,21.92400055,-90.62609605,-1.582360407,-0.503478311,0.49746620414266496,Normal
164,164,6.289999962,22.64399986,-87.82241951,-1.533407325,-0.487902331,0.4999999999999999,Normal
165,165,6.349999905,22.85999966,-89.36843729,-1.560401286,-0.496491318,0.4999999999999999,Normal
166,166,6.840000153,24.62400055,-89.47489781,-1.56226012,-0.497082766,0.4999999999999999,Normal
167,167,6.960000038,25.05600014,-93.87444161,-1.639077552,-0.521524676,0.4845427400875391,Normal
168,168,6.559999943,23.61599979,-86.90859593,-1.517451675,-0.482825533,0.4999999999999999,Normal
169,169,6.849999905,24.65999966,-102.6024191,-1.79147081,-0.570013439,0.4513707128529218,Normal
170,170,7.190000057,25.88400021,-105.941208,-1.849767124,-0.588562267,0.4391545495431757,Normal
171,171,7.420000076,26.71200027,-98.9824191,-1.72826446,-0.549902328,0.4648871678196818,Normal
172,172,7.5,27,-99.113062,-1.730545527,-0.550628122,0.4643938821494114,Normal
173,173,8.029999733,28.90799904,-96.62416579,-1.687088609,-0.536800921,0.4738690656522399,Normal
174,174,7.989999771,28.76399918,-92.76970283,-1.619788462,-0.515387238,0.4888976252934401,Normal
175,175,8.220000267,29.59200096,-105.056393,-1.834317973,-0.583646628,0.44237093326022,Normal
176,176,8.229999542,29.62799835,-101.3880469,-1.770267486,-0.563266927,0.4558710665903106,Normal
177,177,8.159999847,29.37599945,-113.21408,-1.976753778,-0.628967111,0.4131871418643563,Normal
178,178,7.880000114,28.36800041,-116.5248491,-2.034560857,-0.647360273,0.4015814066380079,Normal
179,179,7.710000038,27.75600014,-119.5734421,-2.087790259,-0.664296901,0.3909750846930767,Normal
180,180,7.769999981,27.97199993,-119.961109,-2.094559046,-0.666450606,0.38963062934889975,Normal
181,181,7.710000038,27.75600014,-123.100651,-2.149376446,-0.683892506,0.37876815634938105,Normal
182,182,7.46999979,26.89199924,-128.9790971,-2.252015981,-0.716550539,0.3584869026927561,Normal
183,183,7.53000021,27.10800076,-63.42785519,-1.107470487,-0.352376973,0.4999999999999999,Normal
184,184,7.21999979,25.99199924,-55.14183233,-0.962793898,-0.306343513,0.4999999999999999,Normal
185,185,7.119999886,25.63199959,-59.61783294,-1.040946289,-0.331210183,0.4999999999999999,Normal
186,186,7.260000229,26.13600082,-50.69117049,-0.885083929,-0.281617614,0.4999999999999999,Normal
187,187,7.199999809,25.91999931,-61.54184521,-1.074540154,-0.34189914,0.4999999999999999,Normal
188,188,8.119999886,24.40800076,-54.77911467,-0.956460732,-0.304328415,0.4999999999999999,Normal
189,189,8.619999886,25.01999931,-47.36037812,-0.826927237,-0.263113212,0.4999999999999999,Normal
190,190,8.859999657,25.23600082,-47.23913989,-0.824810379,-0.262439666,0.4999999999999999,Normal
191,191,8.989999771,26.17199993,-36.49688726,-0.637247238,-0.202760485,0.4999999999999999,Normal
192,192,8.68999958,26.28000069,-49.0597388,-0.856598614,-0.272554104,0.4999999999999999,Normal
193,193,9.760000229,25.23600082,-68.03833053,-1.187970851,-0.377990725,0.4999999999999999,Normal
194,194,10.28999996,25.74000034,-74.24784627,-1.296390967,-0.412488035,0.4999999999999999,Normal
195,195,10.60999966,26.64000034,-74.04691645,-1.292882668,-0.411371758,0.4999999999999999,Normal
196,196,11.02999973,27.03600082,-71.92856396,-1.255895561,-0.399603133,0.4999999999999999,Normal
197,197,10.97999954,27.68400021,-75.08207003,-1.310956778,-0.417122611,0.4999999999999999,Normal
198,198,11.44999981,28.40399952,-66.28414258,-1.157342172,-0.368245237,0.4999999999999999,Normal
199,199,11.60000038,29.26800041,-69.13688776,-1.207152009,-0.384093821,0.4999999999999999,Normal
